title,filename,category,subject,id,prompt,negativePrompt,lora
Monochrome,20230829103553-Monochrome.jpg,Miscellaneous,Nude Women,nude-women,"Monochrome a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,20230829103609-Nautical.jpg,Miscellaneous,Nude Women,nude-women,"Nautical-themed a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Space,20230829103625-Space.jpg,Miscellaneous,Nude Women,nude-women,"Space-themed a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,20230829103641-Stained Glass.jpg,Miscellaneous,Nude Women,nude-women,"Stained glass style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,20230829103656-Techwear Fashion.jpg,Miscellaneous,Nude Women,nude-women,"Techwear fashion a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Tribal,20230829103712-Tribal.jpg,Miscellaneous,Nude Women,nude-women,"Tribal style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
Zentangle,20230829103727-Zentangle.jpg,Miscellaneous,Nude Women,nude-women,"Zentangle a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Collage,20230829103743-Collage.jpg,Papercraft,Nude Women,nude-women,"Collage style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,20230829103759-Flat Papercut.jpg,Papercraft,Nude Women,nude-women,"Flat papercut style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,20230829103814-Kirigami.jpg,Papercraft,Nude Women,nude-women,"Kirigami representation of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,20230829103830-Paper Mache.jpg,Papercraft,Nude Women,nude-women,"Paper mache representation of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,20230829103846-Paper Quilling.jpg,Papercraft,Nude Women,nude-women,"Paper quilling art of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,20230829103902-Papercut Collage.jpg,Papercraft,Nude Women,nude-women,"Papercut collage of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,20230829103918-Papercut Shadow Box.jpg,Papercraft,Nude Women,nude-women,"3D papercut shadow box of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,20230829103934-Stacked Papercut.jpg,Papercraft,Nude Women,nude-women,"Stacked papercut art of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
Thick Layered Papercut,20230829103949-Thick Layered Papercut.jpg,Papercraft,Nude Women,nude-women,"Thick layered papercut art of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,20230829104005-Alien.jpg,Photo,Nude Women,nude-women,"Alien-themed a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Film Noir,20230829104021-Film Noir.jpg,Photo,Nude Women,nude-women,"Film noir style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
HDR,20230829104037-HDR.jpg,Photo,Nude Women,nude-women,"HDR photo of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Long Exposure,20230829104052-Long Exposure.jpg,Photo,Nude Women,nude-women,"Long exposure photo of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Neon Noir,20230829104108-Neon Noir.jpg,Photo,Nude Women,nude-women,"Neon noir a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,20230829104124-Silhouette.jpg,Photo,Nude Women,nude-women,"Silhouette style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,20230829104139-Tilt-Shift.jpg,Photo,Nude Women,nude-women,"Tilt-shift photo of a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
Luxury,20230831140847-Luxury.jpg,Ads,Nude Women,nude-women,"Luxury product style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Elegant, sophisticated, high-end, luxurious, professional, highly detailed","cheap, noisy, blurry, unattractive, amateurish",,""
Automotive,20230831140903-Automotive.jpg,Ads,Nude Women,nude-women,"Automotive advertisement style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Sleek, dynamic, professional, commercial, vehicle-focused, high-resolution, highly detailed","noisy, blurry, unattractive, sloppy, unprofessional",,""
Corporate,20230831140918-Corporate.jpg,Ads,Nude Women,nude-women,"Corporate branding style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Professional, clean, modern, sleek, minimalist, business-oriented, highly detailed","noisy, blurry, grungy, sloppy, cluttered, disorganized",,""
Fashion,20230831140933-Fashion.jpg,Ads,Nude Women,nude-women,"Fashion editorial style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . High fashion, trendy, stylish, editorial, magazine style, professional, highly detailed","outdated, blurry, noisy, unattractive, sloppy",,""
Retail,20230831140949-Retail.jpg,Ads,Nude Women,nude-women,"Retail packaging style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . Vibrant, enticing, commercial, product-focused, eye-catching, professional, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Abstract Expressionism,20230831141004-Abstract Expressionism.jpg,Artstyle,Nude Women,nude-women,"abstract expressionist painting a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . energetic brushwork, bold colors, abstract forms, expressive, emotional","realistic, photorealistic, low contrast, plain, simple, monochrome",,""
Art Deco,20230831141020-Art Deco.jpg,Artstyle,Nude Women,nude-women,"Art Deco style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . geometric shapes, bold colors, luxurious, elegant, decorative, symmetrical, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Art Nouveau,20230831141035-Art Nouveau.jpg,Artstyle,Nude Women,nude-women,"Art Nouveau style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . elegant, decorative, curvilinear forms, nature-inspired, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Expressionist,20230831141107-Expressionist.jpg,Artstyle,Nude Women,nude-women,"expressionist a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . raw, emotional, dynamic, distortion for emotional effect, vibrant, use of unusual colors, detailed","realism, symmetry, quiet, calm, photo",,""
Avant-garde,20230831141122-Avant-garde.jpg,Artstyle,Nude Women,nude-women,"Avant-garde, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, unusual, experimental, avant-garde art","ugly, deformed, noisy, blurry, low contrast",,""
Baroque,20230831141139-Baroque.jpg,Artstyle,Nude Women,nude-women,"Baroque, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dramatic, exuberant, grandeur, baroque art","ugly, deformed, noisy, blurry, low contrast",,""
