title,filename,category,subject,id,prompt,negativePrompt,lora
Digital Art,00466-Digital Art.jpg,Stability's AI,Viking Warrior,vikings,"concept art portrait of a viking warrior man with warrior face paintings and blood . digital artwork, illustrative, painterly, matte painting, highly detailed","photo, photorealistic, realism, ugly",,""
Enhance,00467-Enhance.jpg,Stability's AI,Viking Warrior,vikings,"breathtaking portrait of a viking warrior man with warrior face paintings and blood . award-winning, professional, highly detailed","ugly, deformed, noisy, blurry, distorted, grainy",,""
Fantasy Art,00468-Fantasy Art.jpg,Stability's AI,Viking Warrior,vikings,"ethereal fantasy concept art of  portrait of a viking warrior man with warrior face paintings and blood . magnificent, celestial, ethereal, painterly, epic, majestic, magical, fantasy art, cover art, dreamy","photographic, realistic, realism, 35mm film, dslr, cropped, frame, text, deformed, glitch, noise, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, sloppy, duplicate, mutated, black and white",,""
Isometric Style,00469-Isometric Style.jpg,Stability's AI,Viking Warrior,vikings,"isometric style portrait of a viking warrior man with warrior face paintings and blood . vibrant, beautiful, crisp, detailed, ultra detailed, intricate","deformed, mutated, ugly, disfigured, blur, blurry, noise, noisy, realistic, photographic",,""
Line Art,00470-Line Art.jpg,Stability's AI,Viking Warrior,vikings,"line art drawing portrait of a viking warrior man with warrior face paintings and blood . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic",,""
Lowpoly,00471-Lowpoly.jpg,Stability's AI,Viking Warrior,vikings,"low-poly style portrait of a viking warrior man with warrior face paintings and blood . low-poly game art, polygon mesh, jagged, blocky, wireframe edges, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Neon Punk,00472-Neon Punk.jpg,Stability's AI,Viking Warrior,vikings,"neonpunk style portrait of a viking warrior man with warrior face paintings and blood . cyberpunk, vaporwave, neon, vibes, vibrant, stunningly beautiful, crisp, detailed, sleek, ultramodern, magenta highlights, dark purple shadows, high contrast, cinematic, ultra detailed, intricate, professional","painting, drawing, illustration, glitch, deformed, mutated, cross-eyed, ugly, disfigured",,""
Origami,00473-Origami.jpg,Stability's AI,Viking Warrior,vikings,"origami style portrait of a viking warrior man with warrior face paintings and blood . paper art, pleated paper, folded, origami art, pleats, cut and fold, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Photographic,00474-Photographic.jpg,Stability's AI,Viking Warrior,vikings,"cinematic photo portrait of a viking warrior man with warrior face paintings and blood . 35mm photograph, film, bokeh, professional, 4k, highly detailed","drawing, painting, crayon, sketch, graphite, impressionist, noisy, blurry, soft, deformed, ugly",,""
Pixel Art,00475-Pixel Art.jpg,Stability's AI,Viking Warrior,vikings,"pixel-art portrait of a viking warrior man with warrior face paintings and blood . low-res, blocky, pixel art style, 8-bit graphics","sloppy, messy, blurry, noisy, highly detailed, ultra textured, photo, realistic",,""
Texture,00476-Texture.jpg,Stability's AI,Viking Warrior,vikings,"texture portrait of a viking warrior man with warrior face paintings and blood top down close-up","ugly, deformed, noisy, blurry",,""
Advertising,00477-Advertising.jpg,Ads,Viking Warrior,vikings,"Advertising poster style portrait of a viking warrior man with warrior face paintings and blood . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Automotive,00478-Automotive.jpg,Ads,Viking Warrior,vikings,"Automotive advertisement style portrait of a viking warrior man with warrior face paintings and blood . Sleek, dynamic, professional, commercial, vehicle-focused, high-resolution, highly detailed","noisy, blurry, unattractive, sloppy, unprofessional",,""
Corporate,00479-Corporate.jpg,Ads,Viking Warrior,vikings,"Corporate branding style portrait of a viking warrior man with warrior face paintings and blood . Professional, clean, modern, sleek, minimalist, business-oriented, highly detailed","noisy, blurry, grungy, sloppy, cluttered, disorganized",,""
Fashion,00480-Fashion.jpg,Ads,Viking Warrior,vikings,"Fashion editorial style portrait of a viking warrior man with warrior face paintings and blood . High fashion, trendy, stylish, editorial, magazine style, professional, highly detailed","outdated, blurry, noisy, unattractive, sloppy",,""
Food Photography,00481-Food Photography.jpg,Ads,Viking Warrior,vikings,"Food photography style portrait of a viking warrior man with warrior face paintings and blood . Appetizing, professional, culinary, high-resolution, commercial, highly detailed","unappetizing, sloppy, unprofessional, noisy, blurry",,""
Luxury,00482-Luxury.jpg,Ads,Viking Warrior,vikings,"Luxury product style portrait of a viking warrior man with warrior face paintings and blood . Elegant, sophisticated, high-end, luxurious, professional, highly detailed","cheap, noisy, blurry, unattractive, amateurish",,""
Real Estate,00483-Real Estate.jpg,Ads,Viking Warrior,vikings,"Real estate photography style portrait of a viking warrior man with warrior face paintings and blood . Professional, inviting, well-lit, high-resolution, property-focused, commercial, highly detailed","dark, blurry, unappealing, noisy, unprofessional",,""
Retail,00484-Retail.jpg,Ads,Viking Warrior,vikings,"Retail packaging style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, enticing, commercial, product-focused, eye-catching, professional, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Abstract,00485-Abstract.jpg,Artstyle,Viking Warrior,vikings,"Abstract style portrait of a viking warrior man with warrior face paintings and blood . Non-representational, colors and shapes, expression of feelings, imaginative, highly detailed","realistic, photographic, figurative, concrete",,""
Abstract Expressionism,00486-Abstract Expressionism.jpg,Artstyle,Viking Warrior,vikings,"abstract expressionist painting portrait of a viking warrior man with warrior face paintings and blood . energetic brushwork, bold colors, abstract forms, expressive, emotional","realistic, photorealistic, low contrast, plain, simple, monochrome",,""
Art Deco,00487-Art Deco.jpg,Artstyle,Viking Warrior,vikings,"Art Deco style portrait of a viking warrior man with warrior face paintings and blood . geometric shapes, bold colors, luxurious, elegant, decorative, symmetrical, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Art Nouveau,00488-Art Nouveau.jpg,Artstyle,Viking Warrior,vikings,"Art Nouveau style portrait of a viking warrior man with warrior face paintings and blood . elegant, decorative, curvilinear forms, nature-inspired, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Avant-garde,00489-Avant-garde.jpg,Artstyle,Viking Warrior,vikings,"Avant-garde, portrait of a viking warrior man with warrior face paintings and blood, unusual, experimental, avant-garde art","ugly, deformed, noisy, blurry, low contrast",,""
Baroque,00490-Baroque.jpg,Artstyle,Viking Warrior,vikings,"Baroque, portrait of a viking warrior man with warrior face paintings and blood, dramatic, exuberant, grandeur, baroque art","ugly, deformed, noisy, blurry, low contrast",,""
Bauhaus-Style Poster,00491-Bauhaus-Style Poster.jpg,Artstyle,Viking Warrior,vikings,"Bauhaus-Style Poster, portrait of a viking warrior man with warrior face paintings and blood, simple geometric shapes, clean lines, primary colors, Bauhaus-Style Poster","ugly, deformed, noisy, blurry, low contrast",,""
Caricature,00492-Caricature.jpg,Artstyle,Viking Warrior,vikings,"Caricature, portrait of a viking warrior man with warrior face paintings and blood, exaggerated, comical, caricature","ugly, deformed, noisy, blurry, low contrast, realistic",,""
Cel Shading,00493-Cel Shaded Art.jpg,Artstyle,Viking Warrior,vikings,"Cel Shaded Art, portrait of a viking warrior man with warrior face paintings and blood, 2D, flat color, toon shading, cel shaded style","ugly, deformed, noisy, blurry, low contrast",,""
Character Design,00494-Character Design Sheet.jpg,Artstyle,Viking Warrior,vikings,"Character Design Sheet, portrait of a viking warrior man with warrior face paintings and blood, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,00495-Color Field Painting.jpg,Artstyle,Viking Warrior,vikings,"Color Field Painting, portrait of a viking warrior man with warrior face paintings and blood, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,00496-Conceptual Art.jpg,Artstyle,Viking Warrior,vikings,"Conceptual Art, portrait of a viking warrior man with warrior face paintings and blood, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Crayon,00497-Crayon.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:crayons_v1_sdxl:1>","",,"Crayon Style"
Cubist,00498-Cubist.jpg,Artstyle,Viking Warrior,vikings,"Cubist artwork portrait of a viking warrior man with warrior face paintings and blood . Geometric shapes, abstract, innovative, revolutionary","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Dadaism,00499-Dadaism.jpg,Artstyle,Viking Warrior,vikings,"Dadaism Art, portrait of a viking warrior man with warrior face paintings and blood, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dali,00500-Dali.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:d4lixl:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Dark Fantasy,00501-Dark Fantasy.jpg,Artstyle,Viking Warrior,vikings,"Dark Fantasy Art, portrait of a viking warrior man with warrior face paintings and blood, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Expressionist,00502-Expressionist.jpg,Artstyle,Viking Warrior,vikings,"expressionist portrait of a viking warrior man with warrior face paintings and blood . raw, emotional, dynamic, distortion for emotional effect, vibrant, use of unusual colors, detailed","realism, symmetry, quiet, calm, photo",,""
Fauvism,00503-Fauvism.jpg,Artstyle,Viking Warrior,vikings,"Fauvism Art, portrait of a viking warrior man with warrior face paintings and blood, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Folk Art,00504-Folk Art.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:Folk Art:1> Folk Art page","",,"Folk Art"
Graffiti,00505-Graffiti.jpg,Artstyle,Viking Warrior,vikings,"Graffiti style portrait of a viking warrior man with warrior face paintings and blood . Street art, vibrant, urban, detailed, tag, mural","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Hyperrealism,00506-Hyperrealism.jpg,Artstyle,Viking Warrior,vikings,"Hyperrealistic art portrait of a viking warrior man with warrior face paintings and blood . Extremely high-resolution details, photographic, realism pushed to extreme, fine texture, incredibly lifelike","simplified, abstract, unrealistic, impressionistic, low resolution",,""
Impressionist,00507-Impressionist.jpg,Artstyle,Viking Warrior,vikings,"Impressionist painting portrait of a viking warrior man with warrior face paintings and blood . Loose brushwork, vibrant color, light and shadow play, captures feeling over form","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Ink Dripping,00508-Ink Dripping Drawing.jpg,Artstyle,Viking Warrior,vikings,"Ink Dripping Drawing, portrait of a viking warrior man with warrior face paintings and blood, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,00509-Japanese Ink Drawing.jpg,Artstyle,Viking Warrior,vikings,"Japanese Ink Drawing, portrait of a viking warrior man with warrior face paintings and blood, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
John Berkey,00510-John Berkey.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:John Berkey Style:1> John Berkey Style page","",,"John Berkey Style"
Junji Ito,00511-Junji Ito.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:XL_itoStyleLycoris:1>","",,"Junji Ito Style (XL)"
Moebius,00512-Moebius.jpg,Artstyle,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:moebius-xl:0.8> moebzxl, moebius, Jean Giraud","",,"Moebius SDXL (Jean Giraud)"
Pointillism,00513-Pointillism.jpg,Artstyle,Viking Warrior,vikings,"Pointillism style portrait of a viking warrior man with warrior face paintings and blood . Composed entirely of small, distinct dots of color, vibrant, highly detailed","line drawing, smooth shading, large color fields, simplistic",,""
Pop Art,00514-Pop Art.jpg,Artstyle,Viking Warrior,vikings,"Pop Art style portrait of a viking warrior man with warrior face paintings and blood . Bright colors, bold outlines, popular culture themes, ironic or kitsch","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, minimalist",,""
Psychedelic,00515-Psychedelic.jpg,Artstyle,Viking Warrior,vikings,"Psychedelic style portrait of a viking warrior man with warrior face paintings and blood . Vibrant colors, swirling patterns, abstract forms, surreal, trippy","monochrome, black and white, low contrast, realistic, photorealistic, plain, simple",,""
Renaissance,00516-Renaissance.jpg,Artstyle,Viking Warrior,vikings,"Renaissance style portrait of a viking warrior man with warrior face paintings and blood . Realistic, perspective, light and shadow, religious or mythological themes, highly detailed","ugly, deformed, noisy, blurry, low contrast, modernist, minimalist, abstract",,""
Steampunk,00517-Steampunk.jpg,Artstyle,Viking Warrior,vikings,"Steampunk style portrait of a viking warrior man with warrior face paintings and blood . Antique, mechanical, brass and copper tones, gears, intricate, detailed","deformed, glitch, noisy, low contrast, anime, photorealistic",,""
Surrealist,00518-Surrealist.jpg,Artstyle,Viking Warrior,vikings,"Surrealist art portrait of a viking warrior man with warrior face paintings and blood . Dreamlike, mysterious, provocative, symbolic, intricate, detailed","anime, photorealistic, realistic, deformed, glitch, noisy, low contrast",,""
Terrible FanArt,00519-Terrible FanArt.jpg,Artstyle,Viking Warrior,vikings,"<lora:PE_TerribleFanArtV1:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, portrait of a viking warrior man with warrior face paintings and blood","",,"PE Shitty FanArt"
Typography,00520-Typography.jpg,Artstyle,Viking Warrior,vikings,"Typographic art portrait of a viking warrior man with warrior face paintings and blood . Stylized, intricate, detailed, artistic, text-based","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Watercolor,00521-Watercolor.jpg,Artstyle,Viking Warrior,vikings,"Watercolor painting portrait of a viking warrior man with warrior face paintings and blood . Vibrant, beautiful, painterly, detailed, textural, artistic","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Biomechanical,00522-Biomechanical.jpg,Futuristic,Viking Warrior,vikings,"biomechanical style portrait of a viking warrior man with warrior face paintings and blood . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,00523-Biomechanical Cyberpunk.jpg,Futuristic,Viking Warrior,vikings,"biomechanical cyberpunk portrait of a viking warrior man with warrior face paintings and blood . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,00524-Cybernetic.jpg,Futuristic,Viking Warrior,vikings,"cybernetic style portrait of a viking warrior man with warrior face paintings and blood . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,00525-Cybernetic Robot.jpg,Futuristic,Viking Warrior,vikings,"cybernetic robot portrait of a viking warrior man with warrior face paintings and blood . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,00526-Cyberpunk Cityscape.jpg,Futuristic,Viking Warrior,vikings,"cyberpunk cityscape portrait of a viking warrior man with warrior face paintings and blood . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,00527-Futuristic.jpg,Futuristic,Viking Warrior,vikings,"futuristic style portrait of a viking warrior man with warrior face paintings and blood . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Glitchcore,00528-Glitchcore.jpg,Futuristic,Viking Warrior,vikings,"Glitchcore Art Style, portrait of a viking warrior man with warrior face paintings and blood, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,00529-Glo-fi.jpg,Futuristic,Viking Warrior,vikings,"Glo-fi Art Style, portrait of a viking warrior man with warrior face paintings and blood, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Retro Cyberpunk,00530-Retro Cyberpunk.jpg,Futuristic,Viking Warrior,vikings,"retro cyberpunk portrait of a viking warrior man with warrior face paintings and blood . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,00531-Retro Futurism.jpg,Futuristic,Viking Warrior,vikings,"retro-futuristic portrait of a viking warrior man with warrior face paintings and blood . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,00532-Sci-Fi.jpg,Futuristic,Viking Warrior,vikings,"sci-fi style portrait of a viking warrior man with warrior face paintings and blood . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,00533-Vaporwave.jpg,Futuristic,Viking Warrior,vikings,"vaporwave style portrait of a viking warrior man with warrior face paintings and blood . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Bubble Bobble,00534-Bubble Bobble.jpg,Game,Viking Warrior,vikings,"Bubble Bobble style portrait of a viking warrior man with warrior face paintings and blood . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,00535-Cyberpunk Game.jpg,Game,Viking Warrior,vikings,"cyberpunk game style portrait of a viking warrior man with warrior face paintings and blood . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fighting Game,00536-Fighting Game.jpg,Game,Viking Warrior,vikings,"Fighting game style portrait of a viking warrior man with warrior face paintings and blood . Dynamic, vibrant, action-packed, detailed character design, reminiscent of fighting video games","peaceful, calm, minimalist, photorealistic",,""
Fortnite,00537-Fortnite Art Style.jpg,Game,Viking Warrior,vikings,"Fortnite Art Style, portrait of a viking warrior man with warrior face paintings and blood, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
GTA,00538-GTA.jpg,Game,Viking Warrior,vikings,"GTA-style artwork portrait of a viking warrior man with warrior face paintings and blood . Satirical, exaggerated, pop art style, vibrant colors, iconic characters, action-packed","realistic, black and white, low contrast, impressionist, cubist, noisy, blurry, deformed",,""
Legend of Zelda,00539-Legend of Zelda.jpg,Game,Viking Warrior,vikings,"Legend of Zelda style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, fantasy, detailed, epic, heroic, reminiscent of The Legend of Zelda series","sci-fi, modern, realistic, horror",,""
Minecraft,00540-Minecraft.jpg,Game,Viking Warrior,vikings,"Minecraft style portrait of a viking warrior man with warrior face paintings and blood . Blocky, pixelated, vibrant colors, recognizable characters and objects, game assets","smooth, realistic, detailed, photorealistic, noise, blurry, deformed",,""
Pokémon,00541-Pokémon.jpg,Game,Viking Warrior,vikings,"Pokémon style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, cute, anime, fantasy, reminiscent of Pokémon series","realistic, modern, horror, dystopian, violent",,""
PS1,00542-PS1.jpg,Game,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:ps1_style_SDXL_v2:1> ps1 style","",,"PS1 Graphics SDXL"
Retro Arcade,00543-Retro Arcade.jpg,Game,Viking Warrior,vikings,"Retro arcade style portrait of a viking warrior man with warrior face paintings and blood . 8-bit, pixelated, vibrant, classic video game, old school gaming, reminiscent of 80s and 90s arcade games","modern, ultra-high resolution, photorealistic, 3D",,""
Retro Game,00544-Retro Game.jpg,Game,Viking Warrior,vikings,"Retro game art portrait of a viking warrior man with warrior face paintings and blood . 16-bit, vibrant colors, pixelated, nostalgic, charming, fun","realistic, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
RPG Fantasy Game,00545-RPG Fantasy Game.jpg,Game,Viking Warrior,vikings,"Role-playing game (RPG) style fantasy portrait of a viking warrior man with warrior face paintings and blood . Detailed, vibrant, immersive, reminiscent of high fantasy RPG games","sci-fi, modern, urban, futuristic, low detailed",,""
Strategy Game,00546-Strategy Game.jpg,Game,Viking Warrior,vikings,"Strategy game style portrait of a viking warrior man with warrior face paintings and blood . Overhead view, detailed map, units, reminiscent of real-time strategy video games","first-person view, modern, photorealistic",,""
Street Fighter,00547-Street Fighter.jpg,Game,Viking Warrior,vikings,"Street Fighter style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, dynamic, arcade, 2D fighting game, highly detailed, reminiscent of Street Fighter series","3D, realistic, modern, photorealistic, turn-based strategy",,""
Super Mario,00548-Super Mario.jpg,Game,Viking Warrior,vikings,"Super Mario style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, cute, cartoony, fantasy, playful, reminiscent of Super Mario series","realistic, modern, horror, dystopian, violent",,""
Voxel,00549-Voxel.jpg,Game,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:VoxelXL_v1:1> voxel style","",,"Voxel XL"
Collage,00550-Collage.jpg,Papercraft,Viking Warrior,vikings,"Collage style portrait of a viking warrior man with warrior face paintings and blood . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,00551-Flat Papercut.jpg,Papercraft,Viking Warrior,vikings,"Flat papercut style portrait of a viking warrior man with warrior face paintings and blood . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,00552-Kirigami.jpg,Papercraft,Viking Warrior,vikings,"Kirigami representation of portrait of a viking warrior man with warrior face paintings and blood . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,00553-Paper Mache.jpg,Papercraft,Viking Warrior,vikings,"Paper mache representation of portrait of a viking warrior man with warrior face paintings and blood . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,00554-Paper Quilling.jpg,Papercraft,Viking Warrior,vikings,"Paper quilling art of portrait of a viking warrior man with warrior face paintings and blood . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,00555-Papercut Collage.jpg,Papercraft,Viking Warrior,vikings,"Papercut collage of portrait of a viking warrior man with warrior face paintings and blood . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,00556-Papercut Shadow Box.jpg,Papercraft,Viking Warrior,vikings,"3D papercut shadow box of portrait of a viking warrior man with warrior face paintings and blood . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,00557-Stacked Papercut.jpg,Papercraft,Viking Warrior,vikings,"Stacked papercut art of portrait of a viking warrior man with warrior face paintings and blood . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
Thick Layered Papercut,00558-Thick Layered Papercut.jpg,Papercraft,Viking Warrior,vikings,"Thick layered papercut art of portrait of a viking warrior man with warrior face paintings and blood . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,00559-Alien.jpg,Photo,Viking Warrior,vikings,"Alien-themed portrait of a viking warrior man with warrior face paintings and blood . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Cinematic (Jugger XL),00560-Jugger XL (Cinematic).jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Lighting (Jugger XL),00561-Jugger XL (Cinematic Lighting).jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),00562-Jugger XL (Cinematic Shot).jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
Double Exposure,00563-Double Exposure.jpg,Photo,Viking Warrior,vikings,"Double Exposure Style, portrait of a viking warrior man with warrior face paintings and blood, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,00564-Faded Polaroid Photo.jpg,Photo,Viking Warrior,vikings,"Faded Polaroid Photo, portrait of a viking warrior man with warrior face paintings and blood, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,00565-Film Noir.jpg,Photo,Viking Warrior,vikings,"Film noir style portrait of a viking warrior man with warrior face paintings and blood . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
