title,filename,category,subject,id,prompt,negativePrompt,lora
Neon Punk,20230906205815-Neon Punk.jpg,Stability's AI,Astronaut on mars,astronaut-mars,"neonpunk style Astronaut on Mars During sunset . cyberpunk, vaporwave, neon, vibes, vibrant, stunningly beautiful, crisp, detailed, sleek, ultramodern, magenta highlights, dark purple shadows, high contrast, cinematic, ultra detailed, intricate, professional","painting, drawing, illustration, glitch, deformed, mutated, cross-eyed, ugly, disfigured",,""
Origami,20230906205831-Origami.jpg,Stability's AI,Astronaut on mars,astronaut-mars,"origami style Astronaut on Mars During sunset . paper art, pleated paper, folded, origami art, pleats, cut and fold, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Photographic,20230906205846-Photographic.jpg,Stability's AI,Astronaut on mars,astronaut-mars,"cinematic photo Astronaut on Mars During sunset . 35mm photograph, film, bokeh, professional, 4k, highly detailed","drawing, painting, crayon, sketch, graphite, impressionist, noisy, blurry, soft, deformed, ugly",,""
Pixel Art,20230906205901-Pixel Art.jpg,Stability's AI,Astronaut on mars,astronaut-mars,"pixel-art Astronaut on Mars During sunset . low-res, blocky, pixel art style, 8-bit graphics","sloppy, messy, blurry, noisy, highly detailed, ultra textured, photo, realistic",,""
Texture,20230906205916-Texture.jpg,Stability's AI,Astronaut on mars,astronaut-mars,"texture Astronaut on Mars During sunset top down close-up","ugly, deformed, noisy, blurry",,""
John Berkey,20230906213649-John Berkey.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:John Berkey Style:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906213708-Folk Art.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:Folk Art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906213727-Terrible FanArt.jpg,Artstyle,Astronaut on mars,astronaut-mars,"<lora:PE_TerribleFanArtV1:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, Astronaut on Mars During sunset","",,"PE Shitty FanArt"
Dali,20230906213754-Dali.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:d4lixl:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Advertising,20230907083451-Advertising.jpg,Ads,Astronaut on mars,astronaut-mars,"Advertising poster style Astronaut on Mars During sunset . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Automotive,20230907083505-Automotive.jpg,Ads,Astronaut on mars,astronaut-mars,"Automotive advertisement style Astronaut on Mars During sunset . Sleek, dynamic, professional, commercial, vehicle-focused, high-resolution, highly detailed","noisy, blurry, unattractive, sloppy, unprofessional",,""
Corporate,20230907083520-Corporate.jpg,Ads,Astronaut on mars,astronaut-mars,"Corporate branding style Astronaut on Mars During sunset . Professional, clean, modern, sleek, minimalist, business-oriented, highly detailed","noisy, blurry, grungy, sloppy, cluttered, disorganized",,""
Fashion,20230907083535-Fashion.jpg,Ads,Astronaut on mars,astronaut-mars,"Fashion editorial style Astronaut on Mars During sunset . High fashion, trendy, stylish, editorial, magazine style, professional, highly detailed","outdated, blurry, noisy, unattractive, sloppy",,""
Food Photography,20230907083550-Food Photography.jpg,Ads,Astronaut on mars,astronaut-mars,"Food photography style Astronaut on Mars During sunset . Appetizing, professional, culinary, high-resolution, commercial, highly detailed","unappetizing, sloppy, unprofessional, noisy, blurry",,""
Luxury,20230907083605-Luxury.jpg,Ads,Astronaut on mars,astronaut-mars,"Luxury product style Astronaut on Mars During sunset . Elegant, sophisticated, high-end, luxurious, professional, highly detailed","cheap, noisy, blurry, unattractive, amateurish",,""
Real Estate,20230907083620-Real Estate.jpg,Ads,Astronaut on mars,astronaut-mars,"Real estate photography style Astronaut on Mars During sunset . Professional, inviting, well-lit, high-resolution, property-focused, commercial, highly detailed","dark, blurry, unappealing, noisy, unprofessional",,""
Retail,20230907083635-Retail.jpg,Ads,Astronaut on mars,astronaut-mars,"Retail packaging style Astronaut on Mars During sunset . Vibrant, enticing, commercial, product-focused, eye-catching, professional, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Abstract,20230907083650-Abstract.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Abstract style Astronaut on Mars During sunset . Non-representational, colors and shapes, expression of feelings, imaginative, highly detailed","realistic, photographic, figurative, concrete",,""
Abstract Expressionism,20230907083705-Abstract Expressionism.jpg,Artstyle,Astronaut on mars,astronaut-mars,"abstract expressionist painting Astronaut on Mars During sunset . energetic brushwork, bold colors, abstract forms, expressive, emotional","realistic, photorealistic, low contrast, plain, simple, monochrome",,""
Art Deco,20230907083721-Art Deco.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Art Deco style Astronaut on Mars During sunset . geometric shapes, bold colors, luxurious, elegant, decorative, symmetrical, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Art Nouveau,20230907083736-Art Nouveau.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Art Nouveau style Astronaut on Mars During sunset . elegant, decorative, curvilinear forms, nature-inspired, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Avant-garde,20230907083751-Avant-garde.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Avant-garde, Astronaut on Mars During sunset, unusual, experimental, avant-garde art","ugly, deformed, noisy, blurry, low contrast",,""
Baroque,20230907083806-Baroque.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Baroque, Astronaut on Mars During sunset, dramatic, exuberant, grandeur, baroque art","ugly, deformed, noisy, blurry, low contrast",,""
Bauhaus-Style Poster,20230907083821-Bauhaus-Style Poster.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Bauhaus-Style Poster, Astronaut on Mars During sunset, simple geometric shapes, clean lines, primary colors, Bauhaus-Style Poster","ugly, deformed, noisy, blurry, low contrast",,""
Caricature,20230907083836-Caricature.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Caricature, Astronaut on Mars During sunset, exaggerated, comical, caricature","ugly, deformed, noisy, blurry, low contrast, realistic",,""
Cel Shading,20230907083851-Cel Shaded Art.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Cel Shaded Art, Astronaut on Mars During sunset, 2D, flat color, toon shading, cel shaded style","ugly, deformed, noisy, blurry, low contrast",,""
Character Design,20230907083906-Character Design Sheet.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Character Design Sheet, Astronaut on Mars During sunset, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,20230907083921-Color Field Painting.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Color Field Painting, Astronaut on Mars During sunset, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,20230907083936-Conceptual Art.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Conceptual Art, Astronaut on Mars During sunset, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Cubist,20230907083951-Cubist.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Cubist artwork Astronaut on Mars During sunset . Geometric shapes, abstract, innovative, revolutionary","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Dadaism,20230907084006-Dadaism.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Dadaism Art, Astronaut on Mars During sunset, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dark Fantasy,20230907084021-Dark Fantasy.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Dark Fantasy Art, Astronaut on Mars During sunset, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Expressionist,20230907084037-Expressionist.jpg,Artstyle,Astronaut on mars,astronaut-mars,"expressionist Astronaut on Mars During sunset . raw, emotional, dynamic, distortion for emotional effect, vibrant, use of unusual colors, detailed","realism, symmetry, quiet, calm, photo",,""
Fauvism,20230907084052-Fauvism.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Fauvism Art, Astronaut on Mars During sunset, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Graffiti,20230907084107-Graffiti.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Graffiti style Astronaut on Mars During sunset . Street art, vibrant, urban, detailed, tag, mural","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Hyperrealism,20230907084122-Hyperrealism.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Hyperrealistic art Astronaut on Mars During sunset . Extremely high-resolution details, photographic, realism pushed to extreme, fine texture, incredibly lifelike","simplified, abstract, unrealistic, impressionistic, low resolution",,""
Impressionist,20230907084137-Impressionist.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Impressionist painting Astronaut on Mars During sunset . Loose brushwork, vibrant color, light and shadow play, captures feeling over form","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Ink Dripping,20230907084152-Ink Dripping Drawing.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Ink Dripping Drawing, Astronaut on Mars During sunset, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,20230907084207-Japanese Ink Drawing.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Japanese Ink Drawing, Astronaut on Mars During sunset, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Pointillism,20230907084222-Pointillism.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Pointillism style Astronaut on Mars During sunset . Composed entirely of small, distinct dots of color, vibrant, highly detailed","line drawing, smooth shading, large color fields, simplistic",,""
Pop Art,20230907084237-Pop Art.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Pop Art style Astronaut on Mars During sunset . Bright colors, bold outlines, popular culture themes, ironic or kitsch","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, minimalist",,""
Psychedelic,20230907084254-Psychedelic.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Psychedelic style Astronaut on Mars During sunset . Vibrant colors, swirling patterns, abstract forms, surreal, trippy","monochrome, black and white, low contrast, realistic, photorealistic, plain, simple",,""
Renaissance,20230907084309-Renaissance.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Renaissance style Astronaut on Mars During sunset . Realistic, perspective, light and shadow, religious or mythological themes, highly detailed","ugly, deformed, noisy, blurry, low contrast, modernist, minimalist, abstract",,""
Steampunk,20230907084324-Steampunk.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Steampunk style Astronaut on Mars During sunset . Antique, mechanical, brass and copper tones, gears, intricate, detailed","deformed, glitch, noisy, low contrast, anime, photorealistic",,""
Surrealist,20230907084339-Surrealist.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Surrealist art Astronaut on Mars During sunset . Dreamlike, mysterious, provocative, symbolic, intricate, detailed","anime, photorealistic, realistic, deformed, glitch, noisy, low contrast",,""
Typography,20230907084355-Typography.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Typographic art Astronaut on Mars During sunset . Stylized, intricate, detailed, artistic, text-based","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Watercolor,20230907084410-Watercolor.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Watercolor painting Astronaut on Mars During sunset . Vibrant, beautiful, painterly, detailed, textural, artistic","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Biomechanical,20230907084426-Biomechanical.jpg,Futuristic,Astronaut on mars,astronaut-mars,"biomechanical style Astronaut on Mars During sunset . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,20230907084441-Biomechanical Cyberpunk.jpg,Futuristic,Astronaut on mars,astronaut-mars,"biomechanical cyberpunk Astronaut on Mars During sunset . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230907084456-Cybernetic.jpg,Futuristic,Astronaut on mars,astronaut-mars,"cybernetic style Astronaut on Mars During sunset . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230907084511-Cybernetic Robot.jpg,Futuristic,Astronaut on mars,astronaut-mars,"cybernetic robot Astronaut on Mars During sunset . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230907084527-Cyberpunk Cityscape.jpg,Futuristic,Astronaut on mars,astronaut-mars,"cyberpunk cityscape Astronaut on Mars During sunset . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230907084542-Futuristic.jpg,Futuristic,Astronaut on mars,astronaut-mars,"futuristic style Astronaut on Mars During sunset . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Glitchcore,20230907084558-Glitchcore.jpg,Futuristic,Astronaut on mars,astronaut-mars,"Glitchcore Art Style, Astronaut on Mars During sunset, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230907084613-Glo-fi.jpg,Futuristic,Astronaut on mars,astronaut-mars,"Glo-fi Art Style, Astronaut on Mars During sunset, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Retro Cyberpunk,20230907084629-Retro Cyberpunk.jpg,Futuristic,Astronaut on mars,astronaut-mars,"retro cyberpunk Astronaut on Mars During sunset . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230907084645-Retro Futurism.jpg,Futuristic,Astronaut on mars,astronaut-mars,"retro-futuristic Astronaut on Mars During sunset . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230907084659-Sci-Fi.jpg,Futuristic,Astronaut on mars,astronaut-mars,"sci-fi style Astronaut on Mars During sunset . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230907084715-Vaporwave.jpg,Futuristic,Astronaut on mars,astronaut-mars,"vaporwave style Astronaut on Mars During sunset . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Bubble Bobble,20230907084730-Bubble Bobble.jpg,Game,Astronaut on mars,astronaut-mars,"Bubble Bobble style Astronaut on Mars During sunset . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230907084745-Cyberpunk Game.jpg,Game,Astronaut on mars,astronaut-mars,"cyberpunk game style Astronaut on Mars During sunset . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fighting Game,20230907084801-Fighting Game.jpg,Game,Astronaut on mars,astronaut-mars,"Fighting game style Astronaut on Mars During sunset . Dynamic, vibrant, action-packed, detailed character design, reminiscent of fighting video games","peaceful, calm, minimalist, photorealistic",,""
Fortnite,20230907084816-Fortnite Art Style.jpg,Game,Astronaut on mars,astronaut-mars,"Fortnite Art Style, Astronaut on Mars During sunset, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
GTA,20230907084831-GTA.jpg,Game,Astronaut on mars,astronaut-mars,"GTA-style artwork Astronaut on Mars During sunset . Satirical, exaggerated, pop art style, vibrant colors, iconic characters, action-packed","realistic, black and white, low contrast, impressionist, cubist, noisy, blurry, deformed",,""
Legend of Zelda,20230907084847-Legend of Zelda.jpg,Game,Astronaut on mars,astronaut-mars,"Legend of Zelda style Astronaut on Mars During sunset . Vibrant, fantasy, detailed, epic, heroic, reminiscent of The Legend of Zelda series","sci-fi, modern, realistic, horror",,""
Minecraft,20230907084903-Minecraft.jpg,Game,Astronaut on mars,astronaut-mars,"Minecraft style Astronaut on Mars During sunset . Blocky, pixelated, vibrant colors, recognizable characters and objects, game assets","smooth, realistic, detailed, photorealistic, noise, blurry, deformed",,""
Pokémon,20230907084918-Pokémon.jpg,Game,Astronaut on mars,astronaut-mars,"Pokémon style Astronaut on Mars During sunset . Vibrant, cute, anime, fantasy, reminiscent of Pokémon series","realistic, modern, horror, dystopian, violent",,""
RPG Fantasy Game,20230907084934-RPG Fantasy Game.jpg,Game,Astronaut on mars,astronaut-mars,"Role-playing game (RPG) style fantasy Astronaut on Mars During sunset . Detailed, vibrant, immersive, reminiscent of high fantasy RPG games","sci-fi, modern, urban, futuristic, low detailed",,""
Retro Arcade,20230907084949-Retro Arcade.jpg,Game,Astronaut on mars,astronaut-mars,"Retro arcade style Astronaut on Mars During sunset . 8-bit, pixelated, vibrant, classic video game, old school gaming, reminiscent of 80s and 90s arcade games","modern, ultra-high resolution, photorealistic, 3D",,""
Retro Game,20230907085004-Retro Game.jpg,Game,Astronaut on mars,astronaut-mars,"Retro game art Astronaut on Mars During sunset . 16-bit, vibrant colors, pixelated, nostalgic, charming, fun","realistic, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Strategy Game,20230907085019-Strategy Game.jpg,Game,Astronaut on mars,astronaut-mars,"Strategy game style Astronaut on Mars During sunset . Overhead view, detailed map, units, reminiscent of real-time strategy video games","first-person view, modern, photorealistic",,""
Street Fighter,20230907085035-Street Fighter.jpg,Game,Astronaut on mars,astronaut-mars,"Street Fighter style Astronaut on Mars During sunset . Vibrant, dynamic, arcade, 2D fighting game, highly detailed, reminiscent of Street Fighter series","3D, realistic, modern, photorealistic, turn-based strategy",,""
Super Mario,20230907085050-Super Mario.jpg,Game,Astronaut on mars,astronaut-mars,"Super Mario style Astronaut on Mars During sunset . Vibrant, cute, cartoony, fantasy, playful, reminiscent of Super Mario series","realistic, modern, horror, dystopian, violent",,""
Collage,20230907085105-Collage.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Collage style Astronaut on Mars During sunset . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,20230907085120-Flat Papercut.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Flat papercut style Astronaut on Mars During sunset . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,20230907085135-Kirigami.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Kirigami representation of Astronaut on Mars During sunset . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,20230907085151-Paper Mache.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Paper mache representation of Astronaut on Mars During sunset . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,20230907085206-Paper Quilling.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Paper quilling art of Astronaut on Mars During sunset . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,20230907085221-Papercut Collage.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Papercut collage of Astronaut on Mars During sunset . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,20230907085237-Papercut Shadow Box.jpg,Papercraft,Astronaut on mars,astronaut-mars,"3D papercut shadow box of Astronaut on Mars During sunset . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,20230907085253-Stacked Papercut.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Stacked papercut art of Astronaut on Mars During sunset . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
Thick Layered Papercut,20230907085309-Thick Layered Papercut.jpg,Papercraft,Astronaut on mars,astronaut-mars,"Thick layered papercut art of Astronaut on Mars During sunset . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,20230907085324-Alien.jpg,Photo,Astronaut on mars,astronaut-mars,"Alien-themed Astronaut on Mars During sunset . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Double Exposure,20230907085339-Double Exposure.jpg,Photo,Astronaut on mars,astronaut-mars,"Double Exposure Style, Astronaut on Mars During sunset, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230907085355-Faded Polaroid Photo.jpg,Photo,Astronaut on mars,astronaut-mars,"Faded Polaroid Photo, Astronaut on Mars During sunset, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,20230907085410-Film Noir.jpg,Photo,Astronaut on mars,astronaut-mars,"Film noir style Astronaut on Mars During sunset . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
HDR,20230907085425-HDR.jpg,Photo,Astronaut on mars,astronaut-mars,"HDR photo of Astronaut on Mars During sunset . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,20230907085440-Knolling Photography.jpg,Photo,Astronaut on mars,astronaut-mars,"Knolling Photography, Astronaut on Mars During sunset, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,20230907085456-Long Exposure.jpg,Photo,Astronaut on mars,astronaut-mars,"Long exposure photo of Astronaut on Mars During sunset . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,20230907085511-Macro Photography.jpg,Photo,Astronaut on mars,astronaut-mars,"Macro Photography, Astronaut on Mars During sunset, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Neon Noir,20230907085526-Neon Noir.jpg,Photo,Astronaut on mars,astronaut-mars,"Neon noir Astronaut on Mars During sunset . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,20230907085541-Silhouette.jpg,Photo,Astronaut on mars,astronaut-mars,"Silhouette style Astronaut on Mars During sunset . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,20230907085556-Tilt-Shift.jpg,Photo,Astronaut on mars,astronaut-mars,"Tilt-shift photo of Astronaut on Mars During sunset . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
Academia,20230907085612-Academia.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Academia, Astronaut on Mars During sunset, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230907085627-Action Figure.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Action Figure, Astronaut on Mars During sunset, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,20230907085642-Architectural.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Architectural style Astronaut on Mars During sunset . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
