title,filename,category,subject,id,prompt,negativePrompt,lora
Digital Art,20230907091651-Digital Art.jpg,Stability's AI,Norwegian cat,cat,"concept art norwegian forest cat in flowers and grass . digital artwork, illustrative, painterly, matte painting, highly detailed","photo, photorealistic, realism, ugly",,""
Enhance,20230907091707-Enhance.jpg,Stability's AI,Norwegian cat,cat,"breathtaking norwegian forest cat in flowers and grass . award-winning, professional, highly detailed","ugly, deformed, noisy, blurry, distorted, grainy",,""
Fantasy Art,20230907091722-Fantasy Art.jpg,Stability's AI,Norwegian cat,cat,"ethereal fantasy concept art of  norwegian forest cat in flowers and grass . magnificent, celestial, ethereal, painterly, epic, majestic, magical, fantasy art, cover art, dreamy","photographic, realistic, realism, 35mm film, dslr, cropped, frame, text, deformed, glitch, noise, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, sloppy, duplicate, mutated, black and white",,""
Isometric Style,20230907091737-Isometric Style.jpg,Stability's AI,Norwegian cat,cat,"isometric style norwegian forest cat in flowers and grass . vibrant, beautiful, crisp, detailed, ultra detailed, intricate","deformed, mutated, ugly, disfigured, blur, blurry, noise, noisy, realistic, photographic",,""
Line Art,20230907091753-Line Art.jpg,Stability's AI,Norwegian cat,cat,"line art drawing norwegian forest cat in flowers and grass . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic",,""
Lowpoly,20230907091809-Lowpoly.jpg,Stability's AI,Norwegian cat,cat,"low-poly style norwegian forest cat in flowers and grass . low-poly game art, polygon mesh, jagged, blocky, wireframe edges, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Neon Punk,20230907091824-Neon Punk.jpg,Stability's AI,Norwegian cat,cat,"neonpunk style norwegian forest cat in flowers and grass . cyberpunk, vaporwave, neon, vibes, vibrant, stunningly beautiful, crisp, detailed, sleek, ultramodern, magenta highlights, dark purple shadows, high contrast, cinematic, ultra detailed, intricate, professional","painting, drawing, illustration, glitch, deformed, mutated, cross-eyed, ugly, disfigured",,""
Origami,20230907091840-Origami.jpg,Stability's AI,Norwegian cat,cat,"origami style norwegian forest cat in flowers and grass . paper art, pleated paper, folded, origami art, pleats, cut and fold, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Photographic,20230907091855-Photographic.jpg,Stability's AI,Norwegian cat,cat,"cinematic photo norwegian forest cat in flowers and grass . 35mm photograph, film, bokeh, professional, 4k, highly detailed","drawing, painting, crayon, sketch, graphite, impressionist, noisy, blurry, soft, deformed, ugly",,""
Pixel Art,20230907091910-Pixel Art.jpg,Stability's AI,Norwegian cat,cat,"pixel-art norwegian forest cat in flowers and grass . low-res, blocky, pixel art style, 8-bit graphics","sloppy, messy, blurry, noisy, highly detailed, ultra textured, photo, realistic",,""
Texture,20230907091925-Texture.jpg,Stability's AI,Norwegian cat,cat,"texture norwegian forest cat in flowers and grass top down close-up","ugly, deformed, noisy, blurry",,""
Least Details,20230908114746-Add Details XL (Least Details).jpg,No style,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Less Details,20230908114802-Add Details XL (Less Details).jpg,No style,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
More Details,20230908114819-Add Details XL (More Details).jpg,No style,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Most Details,20230908114836-Add Details XL (Most Details).jpg,No style,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Advertising,20230908114853-Advertising.jpg,Ads,Norwegian cat,cat,"Advertising poster style norwegian forest cat in flowers and grass . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Automotive,20230908114908-Automotive.jpg,Ads,Norwegian cat,cat,"Automotive advertisement style norwegian forest cat in flowers and grass . Sleek, dynamic, professional, commercial, vehicle-focused, high-resolution, highly detailed","noisy, blurry, unattractive, sloppy, unprofessional",,""
Corporate,20230908114924-Corporate.jpg,Ads,Norwegian cat,cat,"Corporate branding style norwegian forest cat in flowers and grass . Professional, clean, modern, sleek, minimalist, business-oriented, highly detailed","noisy, blurry, grungy, sloppy, cluttered, disorganized",,""
Fashion,20230908114939-Fashion.jpg,Ads,Norwegian cat,cat,"Fashion editorial style norwegian forest cat in flowers and grass . High fashion, trendy, stylish, editorial, magazine style, professional, highly detailed","outdated, blurry, noisy, unattractive, sloppy",,""
Food Photography,20230908114955-Food Photography.jpg,Ads,Norwegian cat,cat,"Food photography style norwegian forest cat in flowers and grass . Appetizing, professional, culinary, high-resolution, commercial, highly detailed","unappetizing, sloppy, unprofessional, noisy, blurry",,""
Luxury,20230908115010-Luxury.jpg,Ads,Norwegian cat,cat,"Luxury product style norwegian forest cat in flowers and grass . Elegant, sophisticated, high-end, luxurious, professional, highly detailed","cheap, noisy, blurry, unattractive, amateurish",,""
Real Estate,20230908115026-Real Estate.jpg,Ads,Norwegian cat,cat,"Real estate photography style norwegian forest cat in flowers and grass . Professional, inviting, well-lit, high-resolution, property-focused, commercial, highly detailed","dark, blurry, unappealing, noisy, unprofessional",,""
Retail,20230908115042-Retail.jpg,Ads,Norwegian cat,cat,"Retail packaging style norwegian forest cat in flowers and grass . Vibrant, enticing, commercial, product-focused, eye-catching, professional, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Abstract,20230908115057-Abstract.jpg,Artstyle,Norwegian cat,cat,"Abstract style norwegian forest cat in flowers and grass . Non-representational, colors and shapes, expression of feelings, imaginative, highly detailed","realistic, photographic, figurative, concrete",,""
Abstract Expressionism,20230908115113-Abstract Expressionism.jpg,Artstyle,Norwegian cat,cat,"abstract expressionist painting norwegian forest cat in flowers and grass . energetic brushwork, bold colors, abstract forms, expressive, emotional","realistic, photorealistic, low contrast, plain, simple, monochrome",,""
Art Deco,20230908115128-Art Deco.jpg,Artstyle,Norwegian cat,cat,"Art Deco style norwegian forest cat in flowers and grass . geometric shapes, bold colors, luxurious, elegant, decorative, symmetrical, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Art Nouveau,20230908115144-Art Nouveau.jpg,Artstyle,Norwegian cat,cat,"Art Nouveau style norwegian forest cat in flowers and grass . elegant, decorative, curvilinear forms, nature-inspired, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Avant-garde,20230908115159-Avant-garde.jpg,Artstyle,Norwegian cat,cat,"Avant-garde, norwegian forest cat in flowers and grass, unusual, experimental, avant-garde art","ugly, deformed, noisy, blurry, low contrast",,""
Baroque,20230908115215-Baroque.jpg,Artstyle,Norwegian cat,cat,"Baroque, norwegian forest cat in flowers and grass, dramatic, exuberant, grandeur, baroque art","ugly, deformed, noisy, blurry, low contrast",,""
Bauhaus-Style Poster,20230908115230-Bauhaus-Style Poster.jpg,Artstyle,Norwegian cat,cat,"Bauhaus-Style Poster, norwegian forest cat in flowers and grass, simple geometric shapes, clean lines, primary colors, Bauhaus-Style Poster","ugly, deformed, noisy, blurry, low contrast",,""
Caricature,20230908115246-Caricature.jpg,Artstyle,Norwegian cat,cat,"Caricature, norwegian forest cat in flowers and grass, exaggerated, comical, caricature","ugly, deformed, noisy, blurry, low contrast, realistic",,""
Cel Shading,20230908115301-Cel Shaded Art.jpg,Artstyle,Norwegian cat,cat,"Cel Shaded Art, norwegian forest cat in flowers and grass, 2D, flat color, toon shading, cel shaded style","ugly, deformed, noisy, blurry, low contrast",,""
Character Design,20230908115317-Character Design Sheet.jpg,Artstyle,Norwegian cat,cat,"Character Design Sheet, norwegian forest cat in flowers and grass, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,20230908115332-Color Field Painting.jpg,Artstyle,Norwegian cat,cat,"Color Field Painting, norwegian forest cat in flowers and grass, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,20230908115348-Conceptual Art.jpg,Artstyle,Norwegian cat,cat,"Conceptual Art, norwegian forest cat in flowers and grass, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Cubist,20230908115420-Cubist.jpg,Artstyle,Norwegian cat,cat,"Cubist artwork norwegian forest cat in flowers and grass . Geometric shapes, abstract, innovative, revolutionary","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Dadaism,20230908115435-Dadaism.jpg,Artstyle,Norwegian cat,cat,"Dadaism Art, norwegian forest cat in flowers and grass, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dali,20230908115504-Dali.jpg,Artstyle,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:dali:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Dark Fantasy,20230908115520-Dark Fantasy.jpg,Artstyle,Norwegian cat,cat,"Dark Fantasy Art, norwegian forest cat in flowers and grass, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Expressionist,20230908115535-Expressionist.jpg,Artstyle,Norwegian cat,cat,"expressionist norwegian forest cat in flowers and grass . raw, emotional, dynamic, distortion for emotional effect, vibrant, use of unusual colors, detailed","realism, symmetry, quiet, calm, photo",,""
Fauvism,20230908115551-Fauvism.jpg,Artstyle,Norwegian cat,cat,"Fauvism Art, norwegian forest cat in flowers and grass, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Folk Art,20230908115611-Folk Art.jpg,Artstyle,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:folk-art:1> Folk Art page","",,"Folk Art"
Graffiti,20230908115628-Graffiti.jpg,Artstyle,Norwegian cat,cat,"Graffiti style norwegian forest cat in flowers and grass . Street art, vibrant, urban, detailed, tag, mural","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Hyperrealism,20230908115644-Hyperrealism.jpg,Artstyle,Norwegian cat,cat,"Hyperrealistic art norwegian forest cat in flowers and grass . Extremely high-resolution details, photographic, realism pushed to extreme, fine texture, incredibly lifelike","simplified, abstract, unrealistic, impressionistic, low resolution",,""
Impressionist,20230908115659-Impressionist.jpg,Artstyle,Norwegian cat,cat,"Impressionist painting norwegian forest cat in flowers and grass . Loose brushwork, vibrant color, light and shadow play, captures feeling over form","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Ink Dripping,20230908115715-Ink Dripping Drawing.jpg,Artstyle,Norwegian cat,cat,"Ink Dripping Drawing, norwegian forest cat in flowers and grass, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,20230908115730-Japanese Ink Drawing.jpg,Artstyle,Norwegian cat,cat,"Japanese Ink Drawing, norwegian forest cat in flowers and grass, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
John Berkey,20230908115750-John Berkey.jpg,Artstyle,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:john-berkey:1> John Berkey Style page","",,"John Berkey Style"
Pointillism,20230908115841-Pointillism.jpg,Artstyle,Norwegian cat,cat,"Pointillism style norwegian forest cat in flowers and grass . Composed entirely of small, distinct dots of color, vibrant, highly detailed","line drawing, smooth shading, large color fields, simplistic",,""
Pop Art,20230908115857-Pop Art.jpg,Artstyle,Norwegian cat,cat,"Pop Art style norwegian forest cat in flowers and grass . Bright colors, bold outlines, popular culture themes, ironic or kitsch","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, minimalist",,""
Psychedelic,20230908115912-Psychedelic.jpg,Artstyle,Norwegian cat,cat,"Psychedelic style norwegian forest cat in flowers and grass . Vibrant colors, swirling patterns, abstract forms, surreal, trippy","monochrome, black and white, low contrast, realistic, photorealistic, plain, simple",,""
Renaissance,20230908115928-Renaissance.jpg,Artstyle,Norwegian cat,cat,"Renaissance style norwegian forest cat in flowers and grass . Realistic, perspective, light and shadow, religious or mythological themes, highly detailed","ugly, deformed, noisy, blurry, low contrast, modernist, minimalist, abstract",,""
Steampunk,20230908115943-Steampunk.jpg,Artstyle,Norwegian cat,cat,"Steampunk style norwegian forest cat in flowers and grass . Antique, mechanical, brass and copper tones, gears, intricate, detailed","deformed, glitch, noisy, low contrast, anime, photorealistic",,""
Surrealist,20230908115959-Surrealist.jpg,Artstyle,Norwegian cat,cat,"Surrealist art norwegian forest cat in flowers and grass . Dreamlike, mysterious, provocative, symbolic, intricate, detailed","anime, photorealistic, realistic, deformed, glitch, noisy, low contrast",,""
Terrible FanArt,20230908120018-Terrible FanArt.jpg,Artstyle,Norwegian cat,cat,"<lora:terrible-fanart:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, norwegian forest cat in flowers and grass","",,"PE Shitty FanArt"
Typography,20230908120035-Typography.jpg,Artstyle,Norwegian cat,cat,"Typographic art norwegian forest cat in flowers and grass . Stylized, intricate, detailed, artistic, text-based","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Watercolor,20230908120050-Watercolor.jpg,Artstyle,Norwegian cat,cat,"Watercolor painting norwegian forest cat in flowers and grass . Vibrant, beautiful, painterly, detailed, textural, artistic","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Biomechanical,20230908120106-Biomechanical.jpg,Futuristic,Norwegian cat,cat,"biomechanical style norwegian forest cat in flowers and grass . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,20230908120121-Biomechanical Cyberpunk.jpg,Futuristic,Norwegian cat,cat,"biomechanical cyberpunk norwegian forest cat in flowers and grass . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230908120137-Cybernetic.jpg,Futuristic,Norwegian cat,cat,"cybernetic style norwegian forest cat in flowers and grass . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230908120152-Cybernetic Robot.jpg,Futuristic,Norwegian cat,cat,"cybernetic robot norwegian forest cat in flowers and grass . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230908120208-Cyberpunk Cityscape.jpg,Futuristic,Norwegian cat,cat,"cyberpunk cityscape norwegian forest cat in flowers and grass . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230908120224-Futuristic.jpg,Futuristic,Norwegian cat,cat,"futuristic style norwegian forest cat in flowers and grass . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Glitchcore,20230908120239-Glitchcore.jpg,Futuristic,Norwegian cat,cat,"Glitchcore Art Style, norwegian forest cat in flowers and grass, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230908120255-Glo-fi.jpg,Futuristic,Norwegian cat,cat,"Glo-fi Art Style, norwegian forest cat in flowers and grass, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Retro Cyberpunk,20230908120311-Retro Cyberpunk.jpg,Futuristic,Norwegian cat,cat,"retro cyberpunk norwegian forest cat in flowers and grass . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230908120326-Retro Futurism.jpg,Futuristic,Norwegian cat,cat,"retro-futuristic norwegian forest cat in flowers and grass . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230908120342-Sci-Fi.jpg,Futuristic,Norwegian cat,cat,"sci-fi style norwegian forest cat in flowers and grass . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230908120357-Vaporwave.jpg,Futuristic,Norwegian cat,cat,"vaporwave style norwegian forest cat in flowers and grass . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Bubble Bobble,20230908120413-Bubble Bobble.jpg,Game,Norwegian cat,cat,"Bubble Bobble style norwegian forest cat in flowers and grass . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230908120428-Cyberpunk Game.jpg,Game,Norwegian cat,cat,"cyberpunk game style norwegian forest cat in flowers and grass . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fighting Game,20230908120444-Fighting Game.jpg,Game,Norwegian cat,cat,"Fighting game style norwegian forest cat in flowers and grass . Dynamic, vibrant, action-packed, detailed character design, reminiscent of fighting video games","peaceful, calm, minimalist, photorealistic",,""
Fortnite,20230908120459-Fortnite Art Style.jpg,Game,Norwegian cat,cat,"Fortnite Art Style, norwegian forest cat in flowers and grass, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
GTA,20230908120515-GTA.jpg,Game,Norwegian cat,cat,"GTA-style artwork norwegian forest cat in flowers and grass . Satirical, exaggerated, pop art style, vibrant colors, iconic characters, action-packed","realistic, black and white, low contrast, impressionist, cubist, noisy, blurry, deformed",,""
Legend of Zelda,20230908120531-Legend of Zelda.jpg,Game,Norwegian cat,cat,"Legend of Zelda style norwegian forest cat in flowers and grass . Vibrant, fantasy, detailed, epic, heroic, reminiscent of The Legend of Zelda series","sci-fi, modern, realistic, horror",,""
Minecraft,20230908120546-Minecraft.jpg,Game,Norwegian cat,cat,"Minecraft style norwegian forest cat in flowers and grass . Blocky, pixelated, vibrant colors, recognizable characters and objects, game assets","smooth, realistic, detailed, photorealistic, noise, blurry, deformed",,""
Pokémon,20230908120602-Pokémon.jpg,Game,Norwegian cat,cat,"Pokémon style norwegian forest cat in flowers and grass . Vibrant, cute, anime, fantasy, reminiscent of Pokémon series","realistic, modern, horror, dystopian, violent",,""
Retro Arcade,20230908120633-Retro Arcade.jpg,Game,Norwegian cat,cat,"Retro arcade style norwegian forest cat in flowers and grass . 8-bit, pixelated, vibrant, classic video game, old school gaming, reminiscent of 80s and 90s arcade games","modern, ultra-high resolution, photorealistic, 3D",,""
Retro Game,20230908120649-Retro Game.jpg,Game,Norwegian cat,cat,"Retro game art norwegian forest cat in flowers and grass . 16-bit, vibrant colors, pixelated, nostalgic, charming, fun","realistic, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
RPG Fantasy Game,20230908120705-RPG Fantasy Game.jpg,Game,Norwegian cat,cat,"Role-playing game (RPG) style fantasy norwegian forest cat in flowers and grass . Detailed, vibrant, immersive, reminiscent of high fantasy RPG games","sci-fi, modern, urban, futuristic, low detailed",,""
Strategy Game,20230908120720-Strategy Game.jpg,Game,Norwegian cat,cat,"Strategy game style norwegian forest cat in flowers and grass . Overhead view, detailed map, units, reminiscent of real-time strategy video games","first-person view, modern, photorealistic",,""
Street Fighter,20230908120736-Street Fighter.jpg,Game,Norwegian cat,cat,"Street Fighter style norwegian forest cat in flowers and grass . Vibrant, dynamic, arcade, 2D fighting game, highly detailed, reminiscent of Street Fighter series","3D, realistic, modern, photorealistic, turn-based strategy",,""
Super Mario,20230908120751-Super Mario.jpg,Game,Norwegian cat,cat,"Super Mario style norwegian forest cat in flowers and grass . Vibrant, cute, cartoony, fantasy, playful, reminiscent of Super Mario series","realistic, modern, horror, dystopian, violent",,""
Voxel,20230908120807-Voxel.jpg,Game,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:voxel-xl:1> voxel style","",,"Voxel XL"
Collage,20230908120823-Collage.jpg,Papercraft,Norwegian cat,cat,"Collage style norwegian forest cat in flowers and grass . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,20230908120839-Flat Papercut.jpg,Papercraft,Norwegian cat,cat,"Flat papercut style norwegian forest cat in flowers and grass . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,20230908120854-Kirigami.jpg,Papercraft,Norwegian cat,cat,"Kirigami representation of norwegian forest cat in flowers and grass . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,20230908120910-Paper Mache.jpg,Papercraft,Norwegian cat,cat,"Paper mache representation of norwegian forest cat in flowers and grass . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,20230908120925-Paper Quilling.jpg,Papercraft,Norwegian cat,cat,"Paper quilling art of norwegian forest cat in flowers and grass . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,20230908120941-Papercut Collage.jpg,Papercraft,Norwegian cat,cat,"Papercut collage of norwegian forest cat in flowers and grass . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,20230908120957-Papercut Shadow Box.jpg,Papercraft,Norwegian cat,cat,"3D papercut shadow box of norwegian forest cat in flowers and grass . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,20230908121012-Stacked Papercut.jpg,Papercraft,Norwegian cat,cat,"Stacked papercut art of norwegian forest cat in flowers and grass . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
