title,filename,category,subject,id,prompt,negativePrompt,lora
Line Art,20230906211047-Line Art.jpg,Stability's AI,Island,island,"line art drawing tropical island with clouds . professional, sleek, modern, minimalist, graphic, line art, vector graphics","anime, photorealistic, 35mm film, deformed, glitch, blurry, noisy, off-center, deformed, cross-eyed, closed eyes, bad anatomy, ugly, disfigured, mutated, realism, realistic, impressionism, expressionism, oil, acrylic",,""
Lowpoly,20230906211103-Lowpoly.jpg,Stability's AI,Island,island,"low-poly style tropical island with clouds . low-poly game art, polygon mesh, jagged, blocky, wireframe edges, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Neon Punk,20230906211118-Neon Punk.jpg,Stability's AI,Island,island,"neonpunk style tropical island with clouds . cyberpunk, vaporwave, neon, vibes, vibrant, stunningly beautiful, crisp, detailed, sleek, ultramodern, magenta highlights, dark purple shadows, high contrast, cinematic, ultra detailed, intricate, professional","painting, drawing, illustration, glitch, deformed, mutated, cross-eyed, ugly, disfigured",,""
Origami,20230906211134-Origami.jpg,Stability's AI,Island,island,"origami style tropical island with clouds . paper art, pleated paper, folded, origami art, pleats, cut and fold, centered composition","noisy, sloppy, messy, grainy, highly detailed, ultra textured, photo",,""
Photographic,20230906211149-Photographic.jpg,Stability's AI,Island,island,"cinematic photo tropical island with clouds . 35mm photograph, film, bokeh, professional, 4k, highly detailed","drawing, painting, crayon, sketch, graphite, impressionist, noisy, blurry, soft, deformed, ugly",,""
Pixel Art,20230906211205-Pixel Art.jpg,Stability's AI,Island,island,"pixel-art tropical island with clouds . low-res, blocky, pixel art style, 8-bit graphics","sloppy, messy, blurry, noisy, highly detailed, ultra textured, photo, realistic",,""
Texture,20230906211220-Texture.jpg,Stability's AI,Island,island,"texture tropical island with clouds top down close-up","ugly, deformed, noisy, blurry",,""
John Berkey,20230906214105-John Berkey.jpg,Artstyle,Island,island,"tropical island with clouds, <lora:John Berkey Style:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906214124-Folk Art.jpg,Artstyle,Island,island,"tropical island with clouds, <lora:Folk Art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906214143-Terrible FanArt.jpg,Artstyle,Island,island,"<lora:PE_TerribleFanArtV1:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, tropical island with clouds","",,"PE Shitty FanArt"
Dali,20230906214210-Dali.jpg,Artstyle,Island,island,"tropical island with clouds, <lora:d4lixl:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Least Details,20230908122446-Add Details XL (Least Details).jpg,No style,Island,island,"tropical island with clouds, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Less Details,20230908122503-Add Details XL (Less Details).jpg,No style,Island,island,"tropical island with clouds, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
More Details,20230908122519-Add Details XL (More Details).jpg,No style,Island,island,"tropical island with clouds, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Most Details,20230908122536-Add Details XL (Most Details).jpg,No style,Island,island,"tropical island with clouds, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Advertising,20230908122552-Advertising.jpg,Ads,Island,island,"Advertising poster style tropical island with clouds . Professional, modern, product-focused, commercial, eye-catching, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Automotive,20230908122608-Automotive.jpg,Ads,Island,island,"Automotive advertisement style tropical island with clouds . Sleek, dynamic, professional, commercial, vehicle-focused, high-resolution, highly detailed","noisy, blurry, unattractive, sloppy, unprofessional",,""
Corporate,20230908122623-Corporate.jpg,Ads,Island,island,"Corporate branding style tropical island with clouds . Professional, clean, modern, sleek, minimalist, business-oriented, highly detailed","noisy, blurry, grungy, sloppy, cluttered, disorganized",,""
Fashion,20230908122639-Fashion.jpg,Ads,Island,island,"Fashion editorial style tropical island with clouds . High fashion, trendy, stylish, editorial, magazine style, professional, highly detailed","outdated, blurry, noisy, unattractive, sloppy",,""
Food Photography,20230908122655-Food Photography.jpg,Ads,Island,island,"Food photography style tropical island with clouds . Appetizing, professional, culinary, high-resolution, commercial, highly detailed","unappetizing, sloppy, unprofessional, noisy, blurry",,""
Luxury,20230908122710-Luxury.jpg,Ads,Island,island,"Luxury product style tropical island with clouds . Elegant, sophisticated, high-end, luxurious, professional, highly detailed","cheap, noisy, blurry, unattractive, amateurish",,""
Real Estate,20230908122726-Real Estate.jpg,Ads,Island,island,"Real estate photography style tropical island with clouds . Professional, inviting, well-lit, high-resolution, property-focused, commercial, highly detailed","dark, blurry, unappealing, noisy, unprofessional",,""
Retail,20230908122741-Retail.jpg,Ads,Island,island,"Retail packaging style tropical island with clouds . Vibrant, enticing, commercial, product-focused, eye-catching, professional, highly detailed","noisy, blurry, amateurish, sloppy, unattractive",,""
Abstract,20230908122757-Abstract.jpg,Artstyle,Island,island,"Abstract style tropical island with clouds . Non-representational, colors and shapes, expression of feelings, imaginative, highly detailed","realistic, photographic, figurative, concrete",,""
Abstract Expressionism,20230908122812-Abstract Expressionism.jpg,Artstyle,Island,island,"abstract expressionist painting tropical island with clouds . energetic brushwork, bold colors, abstract forms, expressive, emotional","realistic, photorealistic, low contrast, plain, simple, monochrome",,""
Art Deco,20230908122828-Art Deco.jpg,Artstyle,Island,island,"Art Deco style tropical island with clouds . geometric shapes, bold colors, luxurious, elegant, decorative, symmetrical, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Art Nouveau,20230908122843-Art Nouveau.jpg,Artstyle,Island,island,"Art Nouveau style tropical island with clouds . elegant, decorative, curvilinear forms, nature-inspired, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, modernist, minimalist",,""
Avant-garde,20230908122859-Avant-garde.jpg,Artstyle,Island,island,"Avant-garde, tropical island with clouds, unusual, experimental, avant-garde art","ugly, deformed, noisy, blurry, low contrast",,""
Baroque,20230908122915-Baroque.jpg,Artstyle,Island,island,"Baroque, tropical island with clouds, dramatic, exuberant, grandeur, baroque art","ugly, deformed, noisy, blurry, low contrast",,""
Bauhaus-Style Poster,20230908122930-Bauhaus-Style Poster.jpg,Artstyle,Island,island,"Bauhaus-Style Poster, tropical island with clouds, simple geometric shapes, clean lines, primary colors, Bauhaus-Style Poster","ugly, deformed, noisy, blurry, low contrast",,""
Caricature,20230908122946-Caricature.jpg,Artstyle,Island,island,"Caricature, tropical island with clouds, exaggerated, comical, caricature","ugly, deformed, noisy, blurry, low contrast, realistic",,""
Cel Shading,20230908123001-Cel Shaded Art.jpg,Artstyle,Island,island,"Cel Shaded Art, tropical island with clouds, 2D, flat color, toon shading, cel shaded style","ugly, deformed, noisy, blurry, low contrast",,""
Character Design,20230908123017-Character Design Sheet.jpg,Artstyle,Island,island,"Character Design Sheet, tropical island with clouds, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,20230908123032-Color Field Painting.jpg,Artstyle,Island,island,"Color Field Painting, tropical island with clouds, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,20230908123048-Conceptual Art.jpg,Artstyle,Island,island,"Conceptual Art, tropical island with clouds, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Crayon,20230908123104-Crayon.jpg,Artstyle,Island,island,"tropical island with clouds, <lora:crayons_v1_sdxl:1>","",,"Crayon Style"
Cubist,20230908123120-Cubist.jpg,Artstyle,Island,island,"Cubist artwork tropical island with clouds . Geometric shapes, abstract, innovative, revolutionary","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Dadaism,20230908123135-Dadaism.jpg,Artstyle,Island,island,"Dadaism Art, tropical island with clouds, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dark Fantasy,20230908123151-Dark Fantasy.jpg,Artstyle,Island,island,"Dark Fantasy Art, tropical island with clouds, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Expressionist,20230908123207-Expressionist.jpg,Artstyle,Island,island,"expressionist tropical island with clouds . raw, emotional, dynamic, distortion for emotional effect, vibrant, use of unusual colors, detailed","realism, symmetry, quiet, calm, photo",,""
Fauvism,20230908123222-Fauvism.jpg,Artstyle,Island,island,"Fauvism Art, tropical island with clouds, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Graffiti,20230908123238-Graffiti.jpg,Artstyle,Island,island,"Graffiti style tropical island with clouds . Street art, vibrant, urban, detailed, tag, mural","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Hyperrealism,20230908123253-Hyperrealism.jpg,Artstyle,Island,island,"Hyperrealistic art tropical island with clouds . Extremely high-resolution details, photographic, realism pushed to extreme, fine texture, incredibly lifelike","simplified, abstract, unrealistic, impressionistic, low resolution",,""
Impressionist,20230908123309-Impressionist.jpg,Artstyle,Island,island,"Impressionist painting tropical island with clouds . Loose brushwork, vibrant color, light and shadow play, captures feeling over form","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Ink Dripping,20230908123324-Ink Dripping Drawing.jpg,Artstyle,Island,island,"Ink Dripping Drawing, tropical island with clouds, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,20230908123340-Japanese Ink Drawing.jpg,Artstyle,Island,island,"Japanese Ink Drawing, tropical island with clouds, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Junji Ito,20230908123356-Junji Ito.jpg,Artstyle,Island,island,"tropical island with clouds, <lora:XL_itoStyleLycoris:1>","",,"Junji Ito Style (XL)"
Moebius (old),20230908123413-Moebius (old).jpg,Artstyle,Island,island,"tropical island with clouds, <lora:moebius-xl:0.8> moebzxl, moebius, Jean Giraud","",,"Moebius SDXL (Jean Giraud)"
Pointillism,20230908123430-Pointillism.jpg,Artstyle,Island,island,"Pointillism style tropical island with clouds . Composed entirely of small, distinct dots of color, vibrant, highly detailed","line drawing, smooth shading, large color fields, simplistic",,""
Pop Art,20230908123445-Pop Art.jpg,Artstyle,Island,island,"Pop Art style tropical island with clouds . Bright colors, bold outlines, popular culture themes, ironic or kitsch","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, minimalist",,""
Psychedelic,20230908123501-Psychedelic.jpg,Artstyle,Island,island,"Psychedelic style tropical island with clouds . Vibrant colors, swirling patterns, abstract forms, surreal, trippy","monochrome, black and white, low contrast, realistic, photorealistic, plain, simple",,""
Renaissance,20230908123516-Renaissance.jpg,Artstyle,Island,island,"Renaissance style tropical island with clouds . Realistic, perspective, light and shadow, religious or mythological themes, highly detailed","ugly, deformed, noisy, blurry, low contrast, modernist, minimalist, abstract",,""
Steampunk,20230908123532-Steampunk.jpg,Artstyle,Island,island,"Steampunk style tropical island with clouds . Antique, mechanical, brass and copper tones, gears, intricate, detailed","deformed, glitch, noisy, low contrast, anime, photorealistic",,""
Surrealist,20230908123547-Surrealist.jpg,Artstyle,Island,island,"Surrealist art tropical island with clouds . Dreamlike, mysterious, provocative, symbolic, intricate, detailed","anime, photorealistic, realistic, deformed, glitch, noisy, low contrast",,""
Typography,20230908123603-Typography.jpg,Artstyle,Island,island,"Typographic art tropical island with clouds . Stylized, intricate, detailed, artistic, text-based","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Watercolor,20230908123618-Watercolor.jpg,Artstyle,Island,island,"Watercolor painting tropical island with clouds . Vibrant, beautiful, painterly, detailed, textural, artistic","anime, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
Biomechanical,20230908123634-Biomechanical.jpg,Futuristic,Island,island,"biomechanical style tropical island with clouds . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,20230908123649-Biomechanical Cyberpunk.jpg,Futuristic,Island,island,"biomechanical cyberpunk tropical island with clouds . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230908123705-Cybernetic.jpg,Futuristic,Island,island,"cybernetic style tropical island with clouds . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230908123721-Cybernetic Robot.jpg,Futuristic,Island,island,"cybernetic robot tropical island with clouds . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230908123736-Cyberpunk Cityscape.jpg,Futuristic,Island,island,"cyberpunk cityscape tropical island with clouds . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230908123752-Futuristic.jpg,Futuristic,Island,island,"futuristic style tropical island with clouds . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Glitchcore,20230908123807-Glitchcore.jpg,Futuristic,Island,island,"Glitchcore Art Style, tropical island with clouds, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230908123823-Glo-fi.jpg,Futuristic,Island,island,"Glo-fi Art Style, tropical island with clouds, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Retro Cyberpunk,20230908123839-Retro Cyberpunk.jpg,Futuristic,Island,island,"retro cyberpunk tropical island with clouds . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230908123854-Retro Futurism.jpg,Futuristic,Island,island,"retro-futuristic tropical island with clouds . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230908123910-Sci-Fi.jpg,Futuristic,Island,island,"sci-fi style tropical island with clouds . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230908123925-Vaporwave.jpg,Futuristic,Island,island,"vaporwave style tropical island with clouds . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Bubble Bobble,20230908123941-Bubble Bobble.jpg,Game,Island,island,"Bubble Bobble style tropical island with clouds . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230908123956-Cyberpunk Game.jpg,Game,Island,island,"cyberpunk game style tropical island with clouds . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fighting Game,20230908124012-Fighting Game.jpg,Game,Island,island,"Fighting game style tropical island with clouds . Dynamic, vibrant, action-packed, detailed character design, reminiscent of fighting video games","peaceful, calm, minimalist, photorealistic",,""
Fortnite,20230908124027-Fortnite Art Style.jpg,Game,Island,island,"Fortnite Art Style, tropical island with clouds, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
GTA,20230908124043-GTA.jpg,Game,Island,island,"GTA-style artwork tropical island with clouds . Satirical, exaggerated, pop art style, vibrant colors, iconic characters, action-packed","realistic, black and white, low contrast, impressionist, cubist, noisy, blurry, deformed",,""
Legend of Zelda,20230908124059-Legend of Zelda.jpg,Game,Island,island,"Legend of Zelda style tropical island with clouds . Vibrant, fantasy, detailed, epic, heroic, reminiscent of The Legend of Zelda series","sci-fi, modern, realistic, horror",,""
Minecraft,20230908124114-Minecraft.jpg,Game,Island,island,"Minecraft style tropical island with clouds . Blocky, pixelated, vibrant colors, recognizable characters and objects, game assets","smooth, realistic, detailed, photorealistic, noise, blurry, deformed",,""
Pokémon,20230908124130-Pokémon.jpg,Game,Island,island,"Pokémon style tropical island with clouds . Vibrant, cute, anime, fantasy, reminiscent of Pokémon series","realistic, modern, horror, dystopian, violent",,""
PS1,20230908124146-PS1.jpg,Game,Island,island,"tropical island with clouds, <lora:ps1_style_SDXL_v2:1> ps1 style","",,"PS1 Graphics SDXL"
Retro Arcade,20230908124202-Retro Arcade.jpg,Game,Island,island,"Retro arcade style tropical island with clouds . 8-bit, pixelated, vibrant, classic video game, old school gaming, reminiscent of 80s and 90s arcade games","modern, ultra-high resolution, photorealistic, 3D",,""
Retro Game,20230908124218-Retro Game.jpg,Game,Island,island,"Retro game art tropical island with clouds . 16-bit, vibrant colors, pixelated, nostalgic, charming, fun","realistic, photorealistic, 35mm film, deformed, glitch, low contrast, noisy",,""
RPG Fantasy Game,20230908124233-RPG Fantasy Game.jpg,Game,Island,island,"Role-playing game (RPG) style fantasy tropical island with clouds . Detailed, vibrant, immersive, reminiscent of high fantasy RPG games","sci-fi, modern, urban, futuristic, low detailed",,""
Strategy Game,20230908124249-Strategy Game.jpg,Game,Island,island,"Strategy game style tropical island with clouds . Overhead view, detailed map, units, reminiscent of real-time strategy video games","first-person view, modern, photorealistic",,""
Street Fighter,20230908124304-Street Fighter.jpg,Game,Island,island,"Street Fighter style tropical island with clouds . Vibrant, dynamic, arcade, 2D fighting game, highly detailed, reminiscent of Street Fighter series","3D, realistic, modern, photorealistic, turn-based strategy",,""
Super Mario,20230908124320-Super Mario.jpg,Game,Island,island,"Super Mario style tropical island with clouds . Vibrant, cute, cartoony, fantasy, playful, reminiscent of Super Mario series","realistic, modern, horror, dystopian, violent",,""
Voxel,20230908124336-Voxel.jpg,Game,Island,island,"tropical island with clouds, <lora:VoxelXL_v1:1> voxel style","",,"Voxel XL"
Collage,20230908124352-Collage.jpg,Papercraft,Island,island,"Collage style tropical island with clouds . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,20230908124407-Flat Papercut.jpg,Papercraft,Island,island,"Flat papercut style tropical island with clouds . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,20230908124423-Kirigami.jpg,Papercraft,Island,island,"Kirigami representation of tropical island with clouds . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,20230908124438-Paper Mache.jpg,Papercraft,Island,island,"Paper mache representation of tropical island with clouds . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,20230908124454-Paper Quilling.jpg,Papercraft,Island,island,"Paper quilling art of tropical island with clouds . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,20230908124510-Papercut Collage.jpg,Papercraft,Island,island,"Papercut collage of tropical island with clouds . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,20230908124525-Papercut Shadow Box.jpg,Papercraft,Island,island,"3D papercut shadow box of tropical island with clouds . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,20230908124541-Stacked Papercut.jpg,Papercraft,Island,island,"Stacked papercut art of tropical island with clouds . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
Thick Layered Papercut,20230908124556-Thick Layered Papercut.jpg,Papercraft,Island,island,"Thick layered papercut art of tropical island with clouds . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,20230908124612-Alien.jpg,Photo,Island,island,"Alien-themed tropical island with clouds . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Cinematic (Jugger XL),20230908124631-Jugger XL (Cinematic).jpg,Photo,Island,island,"tropical island with clouds, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Lighting (Jugger XL),20230908124647-Jugger XL (Cinematic Lighting).jpg,Photo,Island,island,"tropical island with clouds, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230908124702-Jugger XL (Cinematic Shot).jpg,Photo,Island,island,"tropical island with clouds, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
Double Exposure,20230908124719-Double Exposure.jpg,Photo,Island,island,"Double Exposure Style, tropical island with clouds, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230908124734-Faded Polaroid Photo.jpg,Photo,Island,island,"Faded Polaroid Photo, tropical island with clouds, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,20230908124750-Film Noir.jpg,Photo,Island,island,"Film noir style tropical island with clouds . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
Film Still (Jugger XL),20230908124809-Jugger XL (Film Still).jpg,Photo,Island,island,"tropical island with clouds, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,20230908124825-HDR.jpg,Photo,Island,island,"HDR photo of tropical island with clouds . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,20230908124841-Knolling Photography.jpg,Photo,Island,island,"Knolling Photography, tropical island with clouds, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,20230908124856-Long Exposure.jpg,Photo,Island,island,"Long exposure photo of tropical island with clouds . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,20230908124912-Macro Photography.jpg,Photo,Island,island,"Macro Photography, tropical island with clouds, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),20230908124931-Jugger XL (Movie Still).jpg,Photo,Island,island,"tropical island with clouds, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,20230908124948-Neon Noir.jpg,Photo,Island,island,"Neon noir tropical island with clouds . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,20230908125003-Silhouette.jpg,Photo,Island,island,"Silhouette style tropical island with clouds . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,20230908125019-Tilt-Shift.jpg,Photo,Island,island,"Tilt-shift photo of tropical island with clouds . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,20230908125038-White Background.jpg,Photo,Island,island,"tropical island with clouds, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,20230908125054-Academia.jpg,Miscellaneous,Island,island,"Academia, tropical island with clouds, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230908125110-Action Figure.jpg,Miscellaneous,Island,island,"Action Figure, tropical island with clouds, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,20230908125125-Architectural.jpg,Miscellaneous,Island,island,"Architectural style tropical island with clouds . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,20230908125141-Astral Aura.jpg,Miscellaneous,Island,island,"Astral Aura, tropical island with clouds, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230908125156-Blueprint Schematic Drawing.jpg,Miscellaneous,Island,island,"Blueprint Schematic Drawing, tropical island with clouds, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230908125212-Dark Moody Atmosphere.jpg,Miscellaneous,Island,island,"Dark Moody Atmosphere, tropical island with clouds, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,20230908125227-Disco.jpg,Miscellaneous,Island,island,"Disco-themed tropical island with clouds . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,20230908125243-Dreamscape.jpg,Miscellaneous,Island,island,"Dreamscape tropical island with clouds . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,20230908125259-Dystopian.jpg,Miscellaneous,Island,island,"Dystopian style tropical island with clouds . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
